customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,age,avg_monthly_spend,churn,monthly_revenue
CUST_01019,1,29.5,25.54,Two year,Mailed check,47,117.22,0,165.48
CUST_01020,47,100.9,5279.43,Month-to-month,Mailed check,66,261.12,0,313.18
CUST_01021,69,147.55,8643.62,Month-to-month,Electronic check,38,424.01,0,599.9
CUST_01022,20,44.71,942.45,One year,Credit card,53,56.97,0,53.39
CUST_01023,11,123.04,1149.8,Month-to-month,Bank transfer,40,172.81,0,158.45
CUST_01024,2,138.03,228.64,Month-to-month,Electronic check,55,51.1,0,61.47
CUST_01025,67,142.68,11125.15,Month-to-month,Mailed check,29,237.07,0,266.54
CUST_01026,12,144.82,1522.44,Month-to-month,Credit card,42,377.74,0,476.75
CUST_01027,20,87.79,1981.42,Month-to-month,Mailed check,37,409.45,0,555.31
CUST_01028,5,147.05,748.38,One year,Credit card,66,475.34,0,630.26
CUST_01029,37,118.45,3642.61,One year,Credit card,66,323.83,0,472.66
CUST_01030,38,41.02,1842.73,Month-to-month,Credit card,59,164.58,0,177.55
CUST_01031,9,82.0,663.3,Month-to-month,Electronic check,24,465.87,0,440.0
CUST_01032,53,113.38,6873.6,Month-to-month,Electronic check,46,398.89,0,472.94
CUST_01033,44,52.15,1990.62,One year,Electronic check,65,308.49,0,270.71
CUST_01034,24,103.28,2829.65,Month-to-month,Credit card,46,363.04,0,363.84
CUST_01035,30,106.66,2576.77,Month-to-month,Credit card,30,465.94,0,440.56
CUST_01036,59,41.15,2439.29,One year,Mailed check,20,370.58,0,399.34
CUST_01037,14,93.46,1449.46,Month-to-month,Bank transfer,19,215.77,0,189.41
CUST_01038,9,120.31,1271.11,Month-to-month,Electronic check,33,370.86,0,304.95
CUST_01039,40,84.86,3950.0,Month-to-month,Credit card,47,68.13,0,85.83
CUST_01040,66,21.57,1605.63,Two year,Mailed check,55,223.89,0,274.75
CUST_01041,25,21.18,611.72,Two year,Mailed check,23,232.85,0,301.74
CUST_01042,22,66.41,1285.24,One year,Mailed check,62,125.08,0,157.88
CUST_01043,4,140.41,513.16,Month-to-month,Electronic check,24,60.39,0,53.14
CUST_01044,26,49.73,1183.84,One year,Electronic check,22,110.02,0,110.43
CUST_01045,58,102.47,5650.98,Two year,Bank transfer,24,344.58,0,306.91
CUST_01046,29,48.87,1356.75,Two year,Mailed check,51,411.03,0,571.36
CUST_01047,37,61.82,2328.11,Month-to-month,Electronic check,49,494.69,0,654.39
CUST_01048,70,130.25,7877.08,Two year,Mailed check,66,205.86,0,193.73
CUST_01049,18,114.75,2223.51,Month-to-month,Credit card,30,319.72,0,332.16
CUST_01050,42,32.4,1179.85,Month-to-month,Mailed check,47,471.72,0,696.56
CUST_01051,41,75.73,2869.34,One year,Bank transfer,42,125.17,0,152.2
CUST_01052,38,23.79,905.23,Month-to-month,Electronic check,38,372.94,0,507.5
CUST_01053,34,82.52,3138.37,Two year,Credit card,38,389.74,0,383.98
CUST_01054,17,106.12,1976.84,Month-to-month,Electronic check,45,90.04,0,85.27
CUST_01055,37,35.41,1386.44,One year,Credit card,65,437.56,0,590.16
CUST_01056,25,57.56,1240.86,Two year,Mailed check,37,415.9,0,532.4
CUST_01057,27,71.72,1972.88,Two year,Mailed check,51,65.03,0,83.02
CUST_01058,57,139.54,6641.24,Month-to-month,Bank transfer,22,90.99,0,107.99
CUST_01059,31,149.12,4395.95,Month-to-month,Bank transfer,35,72.11,0,86.14
CUST_01060,6,25.84,149.68,One year,Credit card,56,200.63,0,263.83
CUST_01061,40,118.93,3881.52,Month-to-month,Bank transfer,60,279.18,0,276.11
CUST_01062,12,68.32,745.72,Two year,Bank transfer,28,289.56,0,303.15
CUST_01063,53,71.02,4450.1,Two year,Bank transfer,34,170.45,0,240.36
CUST_01064,71,118.05,9902.41,Month-to-month,Bank transfer,65,460.22,0,467.68
CUST_01065,10,139.4,1311.66,Month-to-month,Mailed check,62,215.72,0,255.07
CUST_01066,45,143.62,5281.74,Month-to-month,Bank transfer,39,70.5,0,91.08
CUST_01067,17,95.03,1408.14,Two year,Mailed check,54,185.1,0,277.64
CUST_01068,26,66.43,1652.72,Month-to-month,Mailed check,37,289.0,0,319.26
CUST_01069,62,122.38,8946.58,Month-to-month,Electronic check,65,233.7,0,256.99
CUST_01070,46,52.63,2073.52,Month-to-month,Mailed check,65,173.23,0,240.76
CUST_01071,64,93.33,6602.72,One year,Mailed check,65,109.1,0,148.8
CUST_01072,2,66.62,112.38,Month-to-month,Bank transfer,63,418.62,0,549.13
CUST_01073,54,105.36,6784.67,Month-to-month,Mailed check,23,498.27,0,560.19
CUST_01074,65,51.25,3173.5,Two year,Credit card,51,198.29,0,203.6
CUST_01075,51,44.91,2542.57,Two year,Bank transfer,31,221.73,0,271.87
CUST_01076,53,139.37,6921.52,One year,Bank transfer,65,328.12,0,463.75
CUST_01077,36,33.23,1257.37,Month-to-month,Bank transfer,40,373.3,0,529.58
CUST_01078,26,85.77,1955.3,Month-to-month,Electronic check,37,226.41,0,198.32
CUST_01079,29,48.71,1212.58,One year,Bank transfer,30,457.22,0,502.87
CUST_01080,21,25.06,618.47,Month-to-month,Mailed check,64,302.0,0,339.84
CUST_01081,11,24.68,316.83,Two year,Credit card,61,252.68,0,375.06
CUST_01082,40,42.78,1976.41,One year,Bank transfer,58,341.0,0,434.64
CUST_01083,11,132.68,1532.71,Month-to-month,Bank transfer,49,478.76,0,519.49
CUST_01084,36,56.72,2293.7,Two year,Credit card,43,407.55,0,333.47
CUST_01085,59,143.56,7009.93,Two year,Bank transfer,67,68.01,0,81.32
CUST_01086,39,95.61,3482.38,Month-to-month,Electronic check,31,199.54,0,173.05
CUST_01087,54,76.76,3836.16,One year,Mailed check,69,261.75,0,362.29
CUST_01088,55,95.41,5532.27,Month-to-month,Credit card,53,191.53,0,254.11
CUST_01089,24,87.17,1971.54,Month-to-month,Credit card,25,365.08,0,409.75
CUST_01090,22,118.64,2243.11,Month-to-month,Electronic check,57,421.82,0,464.19
CUST_01091,69,56.72,4064.7,One year,Mailed check,39,379.11,0,541.42
CUST_01092,56,65.9,4154.48,Two year,Electronic check,39,495.2,0,496.15
CUST_01093,33,136.23,4283.62,One year,Mailed check,33,172.65,0,168.22
CUST_01094,36,143.04,4392.0,Month-to-month,Electronic check,44,443.75,0,646.74
CUST_01095,20,136.03,2390.52,One year,Bank transfer,27,394.98,0,539.73
CUST_01096,62,74.53,4135.64,Month-to-month,Electronic check,42,212.98,0,292.73
CUST_01097,26,121.45,2904.95,Two year,Credit card,48,380.36,0,356.26
CUST_01098,66,81.92,5715.54,Month-to-month,Credit card,38,96.83,0,87.18
CUST_01099,40,84.68,3523.97,Month-to-month,Credit card,44,405.2,0,331.54
CUST_01100,17,46.61,854.52,Month-to-month,Electronic check,34,289.55,0,279.68
CUST_01101,1,96.85,91.52,One year,Credit card,50,181.53,0,243.6
CUST_01102,61,44.2,3045.62,Month-to-month,Credit card,48,345.1,0,334.07
CUST_01103,43,63.1,2392.14,One year,Bank transfer,67,338.73,0,443.86
CUST_01104,42,131.15,5440.09,Month-to-month,Bank transfer,59,144.27,0,140.86
CUST_01105,25,46.92,1314.2,Month-to-month,Mailed check,43,63.68,0,68.56
CUST_01106,39,29.25,994.81,Month-to-month,Mailed check,38,245.13,0,364.81
CUST_01107,35,28.97,855.72,Two year,Mailed check,53,306.28,0,297.51
CUST_01108,3,142.3,492.42,Two year,Electronic check,18,444.47,0,472.68
CUST_01109,44,85.9,3542.13,Month-to-month,Mailed check,21,467.7,0,472.73
CUST_01110,51,73.22,4008.86,Month-to-month,Electronic check,21,287.96,0,252.47
CUST_01111,12,125.41,1219.2,Month-to-month,Electronic check,43,389.21,0,444.84
CUST_01112,19,128.66,2630.37,One year,Mailed check,21,247.69,0,263.81
CUST_01113,44,63.18,2575.43,Month-to-month,Mailed check,66,385.74,0,496.22
CUST_01114,59,110.17,5344.95,Two year,Electronic check,26,142.16,0,195.09
CUST_01115,49,120.25,6151.07,Two year,Bank transfer,47,216.98,0,256.25
CUST_01116,61,105.1,5746.41,Month-to-month,Credit card,68,335.4,0,275.88
CUST_01117,17,39.71,644.5,Month-to-month,Credit card,62,58.17,0,71.74
CUST_01118,57,133.86,6349.95,Two year,Credit card,21,375.11,0,314.63
CUST_01119,55,90.08,4255.16,Two year,Bank transfer,22,425.99,0,524.59
CUST_01120,47,56.72,2450.42,Month-to-month,Electronic check,62,229.61,0,293.79
CUST_01121,12,75.28,755.12,Month-to-month,Mailed check,40,251.57,0,236.08
CUST_01122,62,24.88,1796.05,Month-to-month,Electronic check,33,433.08,0,594.85
CUST_01123,8,36.62,235.08,Month-to-month,Electronic check,39,399.04,0,573.72
CUST_01124,21,119.52,2493.72,Month-to-month,Mailed check,54,179.67,0,246.0
CUST_01125,70,20.0,1189.02,Month-to-month,Bank transfer,25,195.79,0,198.45
CUST_01126,25,74.15,1711.14,One year,Credit card,65,355.5,0,430.39
CUST_01127,12,87.93,1234.98,Month-to-month,Credit card,50,303.44,0,437.07
CUST_01128,15,27.1,351.49,Month-to-month,Electronic check,55,123.0,0,126.01
CUST_01129,59,146.5,10254.07,Month-to-month,Bank transfer,60,189.47,0,260.34
CUST_01130,26,49.4,1133.25,Two year,Credit card,33,454.99,0,367.01
CUST_01131,26,59.55,1697.91,Two year,Bank transfer,22,359.68,0,288.66
CUST_01132,47,59.51,2849.19,Month-to-month,Mailed check,33,493.69,0,657.5
CUST_01133,32,49.95,1844.22,Month-to-month,Electronic check,24,395.16,0,526.75
CUST_01134,10,20.19,206.26,Two year,Electronic check,68,473.89,0,640.83
CUST_01135,16,114.81,1862.35,Month-to-month,Bank transfer,18,147.28,0,213.71
CUST_01136,71,145.69,9083.92,Month-to-month,Credit card,26,397.17,0,350.52
CUST_01137,17,49.16,724.14,Month-to-month,Bank transfer,35,59.1,0,56.88
CUST_01138,23,106.2,2849.53,Month-to-month,Mailed check,62,351.84,0,504.05
CUST_01139,26,116.45,2819.2,Month-to-month,Credit card,64,261.18,0,241.35
CUST_01140,7,130.3,865.43,Two year,Credit card,20,206.04,0,263.23
CUST_01141,14,74.94,1158.2,One year,Bank transfer,41,438.08,0,513.13
CUST_01142,7,59.38,388.86,Month-to-month,Mailed check,45,434.42,0,372.83
CUST_01143,9,62.29,661.98,Two year,Credit card,27,60.04,0,60.02
CUST_01144,48,112.64,5921.28,Month-to-month,Electronic check,26,324.28,0,377.55
CUST_01145,59,126.18,7734.75,Month-to-month,Mailed check,30,215.52,0,301.0
CUST_01146,39,43.61,1959.92,One year,Credit card,65,237.05,0,307.05
CUST_01147,18,68.22,1006.73,One year,Bank transfer,52,424.42,0,524.29
CUST_01148,59,137.25,7310.85,Month-to-month,Credit card,40,189.43,0,217.32
CUST_01149,17,124.87,2093.1,Month-to-month,Electronic check,64,474.37,0,478.68
CUST_01150,14,148.03,1846.09,One year,Mailed check,34,130.84,0,115.59
CUST_01151,31,118.05,4016.58,One year,Credit card,63,348.23,0,378.3
CUST_01152,24,71.12,1993.1,One year,Electronic check,24,352.45,0,289.0
CUST_01153,60,96.78,5629.74,Month-to-month,Credit card,69,163.49,0,154.95
CUST_01154,45,105.93,4465.84,Month-to-month,Credit card,33,196.14,0,216.29
CUST_01155,3,30.2,107.33,Month-to-month,Mailed check,57,425.66,0,465.26
CUST_01156,37,90.78,3284.77,Month-to-month,Bank transfer,53,392.81,0,326.43
CUST_01157,43,112.21,4803.89,Two year,Bank transfer,37,198.09,0,240.15
CUST_01158,40,41.75,1570.9,Month-to-month,Electronic check,41,290.28,0,343.92
CUST_01159,55,121.48,7775.94,Month-to-month,Electronic check,64,77.76,0,66.46
CUST_01160,39,95.89,3842.86,One year,Electronic check,22,143.94,0,210.18
CUST_01161,15,143.79,2383.04,Month-to-month,Mailed check,62,268.62,0,233.58
CUST_01162,4,25.51,114.77,Month-to-month,Bank transfer,23,88.69,0,124.02
CUST_01163,25,54.49,1276.07,Two year,Electronic check,45,429.5,0,343.69
CUST_01164,13,98.2,1242.74,Two year,Electronic check,22,373.1,0,528.91
CUST_01165,33,58.55,2201.47,One year,Credit card,66,474.64,0,386.26
CUST_01166,16,112.88,1707.29,Month-to-month,Credit card,56,362.06,0,481.71
CUST_01167,42,118.67,5570.15,One year,Electronic check,55,473.18,0,498.35
CUST_01168,66,33.33,2587.81,One year,Credit card,19,299.53,0,394.41
CUST_01169,55,86.8,5009.28,Month-to-month,Credit card,60,320.1,0,346.1
CUST_01170,42,86.16,3968.47,Month-to-month,Credit card,56,489.64,0,416.02
CUST_01171,34,68.01,2594.54,Two year,Mailed check,38,338.96,0,453.28
CUST_01172,30,141.28,4823.37,Month-to-month,Electronic check,57,63.85,0,54.26
CUST_01173,13,127.58,1588.92,One year,Electronic check,54,375.71,0,543.08
CUST_01174,13,110.64,1180.15,Month-to-month,Credit card,35,457.46,0,382.29
CUST_01175,18,112.86,1951.75,Month-to-month,Mailed check,65,408.01,0,463.31
CUST_01176,32,80.02,2738.61,Month-to-month,Credit card,63,312.72,0,408.45
CUST_01177,39,139.73,5341.24,Two year,Mailed check,29,352.09,0,378.59
CUST_01178,46,110.3,5579.08,Month-to-month,Electronic check,34,495.59,0,471.83
CUST_01179,29,114.77,3137.93,One year,Credit card,54,90.8,0,120.89
CUST_01180,62,132.02,8626.41,One year,Electronic check,63,350.26,0,472.5
CUST_01181,62,55.63,3016.44,One year,Mailed check,55,177.53,0,256.69
CUST_01182,57,124.92,7830.69,Two year,Bank transfer,32,338.04,0,359.44
CUST_01183,16,45.38,739.35,One year,Mailed check,24,323.43,0,373.36
CUST_01184,56,64.89,3203.69,Month-to-month,Bank transfer,31,119.06,0,125.51
CUST_01185,10,63.63,583.34,Two year,Electronic check,67,143.04,0,140.17
CUST_01186,30,147.21,4855.47,One year,Electronic check,18,329.73,0,437.13
CUST_01187,25,131.35,3260.9,Month-to-month,Credit card,55,107.7,0,111.77
CUST_01188,5,111.15,492.62,Month-to-month,Bank transfer,20,169.33,0,186.21
CUST_01189,65,114.52,8835.11,Two year,Mailed check,54,425.86,0,461.02
CUST_01190,49,93.07,4952.86,Month-to-month,Electronic check,61,197.19,0,256.12
CUST_01191,3,143.12,507.87,One year,Bank transfer,48,269.63,0,388.93
CUST_01192,45,84.51,3692.06,Month-to-month,Mailed check,60,473.51,0,599.81
CUST_01193,14,69.47,962.89,Month-to-month,Bank transfer,30,152.22,0,172.03
CUST_01194,30,41.19,1432.4,One year,Mailed check,65,225.33,0,303.17
CUST_01195,68,122.21,8393.55,Month-to-month,Mailed check,35,322.91,0,403.21
CUST_01196,18,115.48,2250.98,Month-to-month,Mailed check,34,389.9,0,328.46
CUST_01197,62,69.97,3908.1,One year,Mailed check,34,455.74,0,395.11
CUST_01198,37,23.28,843.0,Month-to-month,Bank transfer,28,461.96,0,381.83
CUST_01199,25,129.07,2740.74,One year,Bank transfer,37,399.49,0,447.34
CUST_01200,48,21.48,909.78,Two year,Credit card,27,152.75,0,210.5
CUST_01201,65,111.48,5799.69,One year,Bank transfer,46,61.16,0,62.33
CUST_01202,53,146.13,6317.55,Month-to-month,Bank transfer,65,222.7,0,238.05
CUST_01203,15,76.9,1373.72,Month-to-month,Credit card,51,113.7,0,163.35
CUST_01204,49,50.55,2221.68,One year,Bank transfer,34,369.67,0,512.3
CUST_01205,68,111.63,8086.71,Two year,Mailed check,69,347.51,0,439.79
CUST_01206,12,126.23,1720.22,Two year,Electronic check,59,69.79,0,68.87
CUST_01207,59,91.04,5480.21,Two year,Electronic check,30,426.47,0,376.12
CUST_01208,37,145.71,4643.27,Month-to-month,Credit card,61,161.93,0,131.36
CUST_01209,61,26.72,1778.64,Month-to-month,Bank transfer,64,244.5,0,213.91
CUST_01210,43,85.62,3829.3,Month-to-month,Bank transfer,56,350.57,0,352.26
CUST_01211,70,113.4,8672.27,Month-to-month,Credit card,44,243.24,0,288.54
CUST_01212,39,132.14,5709.51,Month-to-month,Electronic check,43,248.58,0,210.0
CUST_01213,56,43.3,2885.91,Two year,Mailed check,45,79.53,0,71.21
CUST_01214,63,124.0,8041.87,Month-to-month,Bank transfer,30,230.65,0,213.76
CUST_01215,46,91.85,3957.47,Month-to-month,Credit card,29,394.18,0,489.72
CUST_01216,11,71.55,833.79,Month-to-month,Mailed check,61,461.83,0,568.54
CUST_01217,62,37.12,1904.16,Two year,Credit card,45,236.07,0,279.87
CUST_01218,25,132.49,3838.76,One year,Credit card,19,240.61,0,234.68
CUST_01219,71,40.45,2434.7,One year,Credit card,54,366.18,0,388.07
CUST_01220,52,60.27,2918.22,Two year,Electronic check,51,474.25,0,411.5
CUST_01221,4,57.71,259.99,Month-to-month,Electronic check,40,170.18,0,163.12
CUST_01222,59,133.28,8169.61,One year,Credit card,69,248.06,0,354.33
CUST_01223,20,107.45,2057.57,Month-to-month,Bank transfer,62,408.19,0,606.48
CUST_01224,63,123.57,7702.19,Month-to-month,Mailed check,46,324.36,0,406.54
CUST_01225,54,52.56,3240.76,Two year,Bank transfer,52,99.76,0,143.83
CUST_01226,57,101.23,5400.83,One year,Electronic check,28,332.48,0,415.57
CUST_01227,41,94.33,4439.38,Month-to-month,Mailed check,65,134.04,0,110.35
CUST_01228,3,128.27,321.41,Month-to-month,Credit card,50,279.6,0,418.77
CUST_01229,6,137.79,918.28,One year,Bank transfer,68,288.1,0,250.44
CUST_01230,5,21.58,122.9,Month-to-month,Bank transfer,28,444.29,0,567.74
CUST_01231,5,107.62,469.61,Month-to-month,Credit card,26,258.12,0,252.18
CUST_01232,54,26.74,1403.73,Month-to-month,Bank transfer,31,175.75,0,188.82
CUST_01233,47,91.35,3718.99,Month-to-month,Electronic check,26,153.93,0,192.74
CUST_01234,49,57.39,3044.51,Two year,Credit card,56,443.41,0,490.21
CUST_01235,9,59.88,546.54,Month-to-month,Bank transfer,65,126.95,0,123.82
CUST_01236,20,65.88,1388.92,Month-to-month,Credit card,20,241.64,0,249.88
CUST_01237,61,100.77,5400.7,One year,Mailed check,46,134.23,0,139.48
CUST_01238,35,63.43,1964.07,Two year,Credit card,36,397.99,0,585.65
CUST_01239,50,115.25,4705.65,Month-to-month,Bank transfer,53,263.47,0,358.06
CUST_01240,62,72.59,4180.26,Month-to-month,Electronic check,49,208.01,0,233.18
CUST_01241,17,28.89,502.87,Month-to-month,Credit card,24,212.49,0,199.71
CUST_01242,3,121.89,418.02,One year,Credit card,45,433.5,0,592.9
CUST_01243,32,57.15,1950.91,One year,Bank transfer,61,299.2,0,272.28
CUST_01244,13,76.26,965.76,Two year,Electronic check,35,373.04,0,353.39
CUST_01245,68,109.11,8764.25,Two year,Electronic check,22,453.67,0,479.17
CUST_01246,14,63.22,962.7,One year,Mailed check,40,455.78,0,645.5
CUST_01247,11,27.36,352.75,One year,Mailed check,39,197.83,0,176.51
CUST_01248,56,68.61,3884.56,Month-to-month,Bank transfer,43,478.6,0,423.83
CUST_01249,67,142.78,8643.71,Month-to-month,Electronic check,59,61.19,0,70.11
CUST_01250,29,103.43,2462.96,Two year,Electronic check,29,219.58,0,218.15
CUST_01251,9,107.29,1052.93,Month-to-month,Mailed check,57,453.11,0,542.88
CUST_01252,67,102.2,5810.16,Month-to-month,Mailed check,36,173.59,0,193.75
CUST_01253,25,45.87,1056.28,One year,Bank transfer,64,172.89,0,190.95
CUST_01254,42,74.38,3164.54,Month-to-month,Electronic check,18,186.18,0,163.54
CUST_01255,9,117.62,1085.86,One year,Credit card,20,325.54,0,292.57
CUST_01256,40,33.18,1380.6,One year,Mailed check,44,247.25,0,339.91
CUST_01257,25,56.12,1215.7,Month-to-month,Bank transfer,35,377.03,0,535.43
CUST_01258,5,55.92,266.15,Two year,Electronic check,67,452.71,0,436.54
CUST_01259,11,76.16,877.03,Month-to-month,Electronic check,47,353.39,0,310.78
CUST_01260,59,147.45,10334.44,Month-to-month,Mailed check,19,142.01,0,118.92
CUST_01261,38,28.78,1193.22,One year,Bank transfer,22,469.71,0,575.77
CUST_01262,5,87.43,511.05,One year,Credit card,46,169.02,0,219.85
CUST_01263,48,43.32,2297.45,One year,Mailed check,50,117.45,0,124.61
CUST_01264,18,146.19,2727.96,Month-to-month,Bank transfer,59,90.49,0,115.44
CUST_01265,70,34.73,2131.61,One year,Electronic check,37,303.52,0,394.29
CUST_01266,37,72.47,2860.17,Month-to-month,Credit card,47,101.19,0,147.21
CUST_01267,60,115.93,7299.08,Two year,Bank transfer,59,112.45,0,95.07
CUST_01268,48,111.59,5575.86,Month-to-month,Credit card,22,185.01,0,172.91
CUST_01269,28,74.95,2090.03,One year,Bank transfer,67,176.74,0,149.87
CUST_01270,69,65.05,4539.9,Month-to-month,Bank transfer,38,321.91,0,453.12
CUST_01271,40,71.69,2677.7,Month-to-month,Bank transfer,32,417.54,0,565.69
CUST_01272,45,54.36,2465.1,Month-to-month,Bank transfer,37,392.61,0,472.02
CUST_01273,62,46.69,2544.58,Two year,Credit card,25,168.12,0,144.34
CUST_01274,58,82.8,5388.63,One year,Mailed check,66,160.39,0,159.0
CUST_01275,67,54.91,3216.56,Two year,Credit card,48,484.61,0,488.68
CUST_01276,56,57.37,2679.37,Month-to-month,Bank transfer,29,53.71,0,64.05
CUST_01277,40,105.38,4107.71,Month-to-month,Credit card,38,445.87,0,437.23
CUST_01278,40,145.91,6205.98,Month-to-month,Credit card,47,139.88,0,119.05
CUST_01279,33,98.47,3168.55,Two year,Credit card,44,476.28,0,624.66
CUST_01280,6,30.01,163.98,Month-to-month,Bank transfer,61,204.04,0,205.95
CUST_01281,19,29.83,579.96,Two year,Credit card,43,248.16,0,277.11
CUST_01282,40,143.69,5395.85,Two year,Electronic check,50,368.2,0,327.46
CUST_01283,59,58.65,4059.5,Two year,Bank transfer,43,314.45,0,428.21
CUST_01284,59,31.97,2205.11,One year,Credit card,43,193.07,0,230.89
CUST_01285,48,97.88,4702.7,One year,Electronic check,53,299.22,0,428.22
CUST_01286,41,101.07,3858.58,One year,Credit card,57,378.82,0,434.44
CUST_01287,13,104.31,1484.65,Month-to-month,Mailed check,18,69.05,0,100.74
CUST_01288,45,54.76,2007.55,One year,Credit card,32,55.04,0,78.39
CUST_01289,53,21.96,1152.13,Month-to-month,Credit card,67,256.13,0,308.26
CUST_01290,42,145.45,5708.95,Month-to-month,Mailed check,18,109.33,0,158.94
CUST_01291,63,52.62,3872.7,Month-to-month,Bank transfer,28,348.95,0,358.08
CUST_01292,27,107.88,2344.19,Month-to-month,Mailed check,19,146.32,0,154.51
CUST_01293,38,111.86,4340.48,Month-to-month,Bank transfer,18,244.78,0,203.62
CUST_01294,60,99.3,6531.55,Month-to-month,Mailed check,48,138.95,0,168.47
CUST_01295,7,60.68,422.21,One year,Credit card,61,296.82,0,387.45
CUST_01296,5,55.24,230.4,Month-to-month,Credit card,33,102.22,0,137.12
CUST_01297,45,97.7,5227.37,One year,Bank transfer,39,60.4,0,54.65
CUST_01298,58,132.59,7745.62,Month-to-month,Bank transfer,59,73.01,0,81.11
CUST_01299,31,143.08,4638.07,One year,Electronic check,35,479.42,0,442.89
CUST_01300,23,33.77,694.88,One year,Electronic check,64,114.03,0,144.08
CUST_01301,42,40.13,1674.33,One year,Credit card,34,368.82,0,335.83
CUST_01302,10,142.82,1387.72,One year,Credit card,47,80.57,0,115.45
CUST_01303,32,115.75,3074.17,Month-to-month,Electronic check,27,98.67,0,94.87
CUST_01304,53,134.79,6018.45,One year,Electronic check,52,278.99,0,280.1
CUST_01305,30,46.34,1577.86,Month-to-month,Bank transfer,38,259.19,0,361.73
CUST_01306,39,96.39,3367.98,Month-to-month,Mailed check,33,478.21,0,536.04
CUST_01307,31,111.15,3025.22,One year,Bank transfer,23,475.18,0,388.13
CUST_01308,2,108.41,217.25,Month-to-month,Electronic check,20,400.82,0,459.42
CUST_01309,12,73.06,970.97,One year,Credit card,58,320.95,0,275.75
CUST_01310,39,22.0,707.66,One year,Electronic check,60,254.73,0,379.48
CUST_01311,66,95.78,6515.7,Month-to-month,Credit card,38,210.28,0,254.79
CUST_01312,13,52.9,582.95,Month-to-month,Credit card,30,476.19,0,466.46
CUST_01313,46,78.53,2942.59,Month-to-month,Credit card,35,321.31,0,383.84
CUST_01314,27,144.49,3203.29,Two year,Credit card,41,310.58,0,265.18
CUST_01315,17,71.87,1385.1,One year,Mailed check,44,154.36,0,209.92
CUST_01316,60,129.17,6565.88,Month-to-month,Electronic check,21,71.01,0,102.8
CUST_01317,64,44.51,2330.36,Month-to-month,Bank transfer,39,475.33,0,671.22
CUST_01318,35,107.42,3666.31,One year,Credit card,41,191.18,0,198.68
CUST_01319,70,147.01,11706.67,Two year,Credit card,57,249.17,0,256.16
CUST_01320,30,33.25,902.7,Month-to-month,Bank transfer,62,101.59,0,83.77
CUST_01321,71,21.08,1449.81,Month-to-month,Bank transfer,27,426.62,0,535.83
CUST_01322,63,76.37,3925.88,Two year,Credit card,19,62.43,0,73.32
CUST_01323,28,32.04,878.85,Month-to-month,Bank transfer,57,425.3,0,476.99
CUST_01324,60,117.29,7255.88,Month-to-month,Bank transfer,23,113.13,0,162.38
CUST_01325,37,138.89,5284.68,Two year,Mailed check,65,448.95,0,411.92
CUST_01326,22,76.42,1568.55,One year,Bank transfer,35,378.4,0,305.28
CUST_01327,68,53.63,3377.75,Month-to-month,Electronic check,34,124.1,0,105.65
CUST_01328,20,76.47,1288.75,Month-to-month,Electronic check,55,304.62,0,291.33
CUST_01329,68,114.05,7342.19,Month-to-month,Electronic check,62,190.7,0,157.0
CUST_01330,64,21.18,1138.36,Month-to-month,Credit card,40,130.2,0,149.99
CUST_01331,17,96.63,1817.89,Two year,Electronic check,63,436.63,0,445.3
CUST_01332,12,99.73,1419.97,Month-to-month,Mailed check,47,231.59,0,214.53
CUST_01333,22,102.9,2689.46,One year,Electronic check,38,229.34,0,303.89
CUST_01334,17,51.46,1002.57,Two year,Credit card,27,126.45,0,119.26
CUST_01335,10,112.83,1173.79,Month-to-month,Mailed check,60,222.38,0,284.94
CUST_01336,65,31.88,2238.69,Month-to-month,Electronic check,30,442.23,0,461.9
CUST_01337,22,45.91,923.24,One year,Mailed check,29,213.41,0,247.19
CUST_01338,50,134.07,7054.15,Two year,Mailed check,26,478.22,0,695.19
CUST_01339,14,116.03,1595.6,Two year,Credit card,21,475.84,0,393.11
CUST_01340,64,21.79,1384.53,Month-to-month,Credit card,56,115.2,0,132.5
CUST_01341,47,52.29,2711.04,One year,Mailed check,41,129.79,0,181.46
CUST_01342,29,47.87,1267.13,One year,Electronic check,51,438.2,0,530.92
CUST_01343,36,55.2,1842.56,Two year,Credit card,56,226.74,0,225.34
CUST_01344,52,52.18,3174.24,Month-to-month,Mailed check,58,51.97,0,56.04
CUST_01345,7,28.13,161.96,One year,Bank transfer,22,173.24,0,221.09
CUST_01346,29,79.66,2296.87,Two year,Bank transfer,32,318.93,0,454.02
CUST_01347,11,115.26,1477.21,Month-to-month,Credit card,67,409.67,0,339.51
CUST_01348,33,98.88,3407.09,Month-to-month,Electronic check,21,110.02,0,93.53
CUST_01349,6,107.47,656.79,Month-to-month,Bank transfer,68,99.74,0,102.49
CUST_01350,32,30.55,879.74,Month-to-month,Bank transfer,69,464.94,0,447.71
CUST_01351,51,143.69,6868.79,Month-to-month,Bank transfer,56,388.02,0,382.37
CUST_01352,58,129.0,8535.61,Two year,Electronic check,25,315.4,0,301.17
CUST_01353,26,124.66,3317.93,Month-to-month,Electronic check,66,396.13,0,371.2
CUST_01354,46,126.99,5875.99,Month-to-month,Credit card,62,242.98,0,216.6
CUST_01355,29,141.25,3440.16,One year,Credit card,41,391.31,0,568.87
CUST_01356,4,90.75,292.73,Month-to-month,Bank transfer,45,217.31,0,195.78
CUST_01357,13,46.04,709.53,Month-to-month,Electronic check,60,159.84,0,150.74
